Ad ID,Ad Text,Ad Landing Page,Ad Targeting Location,Excluded Connections,Age,Language,Placements,People Who Match,Friends of Connections,Ad Impressions,Ad Clicks,Ad Spend,Ad Creation Date,Ad End Date
3504,N/A,https://www.facebook.com/wethepeoplepetitions/posts/501304456731720,"- Living In: United States
Interests: Donald Trump, Donald Trump for President or Donald Trump Jr.",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"1,011",169,550.80 RUB,08/05/16 01:24:42 AM PDT,08/06/16 01:24:41 AM PDT
1036,"July 13 will mark the one-year anniversary of the death of Sandra Bland, a
28-year-old bla Rally in Memory of Sandra Bland",https://www.facebook.com/events/1751718638376338/,United States: Chicago (+10 mi) Illinois,N/A,16 - 45,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"6,227",344,6.000.00 RUB,07/13/16 07:16:57 AM PDT,07/16/16 07:16:53 AM PDT
1563,"Warning! The video is graphic. Two cops brutally assaulted a man and killed
him: Whatever he did, they didn't have the right to treat him like that! Cops are
taking away people's lives and they don't even need a reason for that!",https://www.facebook.com/Dont-Shoot-1157233400960126/,United States: Louisiana,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/06/16 07:05:54 AM PDT,06/29/16 06:49:34 AM PDT
704,"It's been 15 years since the 9/11 and it became clear that extemist terror
groups are bein Stop Radical Islam",https://www.facebook.com/events/554359838086349/,United States: Houston (+50 mi) Texas,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",Interests: Texas,N/A,0,0,None,08/26/16 04:13:51 AM PDT,09/10/16 03:10:55 AM PDT
2234,"This article takes you through some five documented eye-opening facts about
Terrence Sterling's death that you need to know. Police Brutality Facts: The
Case Of Terrence Sterling I BM BM","https://blackmattersus.com/16895-police-brutality-facts-the-case-of-terrence-
sterling/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"2,732",334,300.00 RUB,09/30/16 04:40:03 AM PDT,10/03/16 04:40:02 AM PDT
2237,"Innocent Jerome Smith has spent 31 years of his life in prison. He must be
brought home. Only you can help him. Please, sign the petition.
http://1090657914303896.link.thndrpnny.com/t8tsV",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Black Power, Black Panther Party or Cop Block",N/A,0,0,None,09/30/16 01:54:11 AM PDT,09/29/16 08:23:06 AM PDT
866,"African-Americans have to choose between old b*tch Hillary Clinton and rich
bastard Donald Trump. This is like to choose between the devil and the deep
see. Still, you can not only survive in the deep see called Trump but also to
catch a fish to feed your family there. But there's no way to have a good deal
with the devil called Hillary Clinton.
Subscribe to our channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow my Facebook: https://www.facebook.com/WilliamsandKalvin
Follow me on Twitter: https://twitter.com/Williams8kalvin",https://www.facebook.com/WilliamsKalvin-788980617892144/,United States,Exclude people who like Williams&Kalvin,18 - 51,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US -All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou. Mumia Abu-Jamal, The Raw Story or mother jones. Behaviors:
African American (US)",N/A,0,0,None,08/22/16 02:55:36 AM PDT,08/23/16 02:55:35 AM PDT
2347,"A new video shows Officer Jason Stockley planting a gun on Anthony Lamar
Smith after he shot and killed him. A new revelation has popped up following
the release of a new video of the 2011 police fatal killing in St. Louis. The
video captures Officer Jason Stockley, th St. Louis Killer Cop Caught In On
Camera I BM BM",https://blackmattersus.com/16383-st-louis-killer-cop-caught-in-on-camera/,"- Living In: United States
Interests: Cop Block",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,09/23/16 04:32:38 AM PDT,09/25/16 04:32:36 AM PDT
1805,My girl,https://www.facebook.com/Memopolis-450474615151098/,"- Living In: United States
Interests: Funny Photo's, Funny Pictures, LOL or Funny Pics",N/A,14 - 40,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/12/16 05:01:37 AM PDT,06/23/16 07:30:48 AM PDT
1230,"The more force was necessary, the more likely the victim is to be black.",https://www.facebook.com/Blacktivist-128371547505950/,"United States
Interests: Martin Luther King, Jr., Mahatma Gandhi, Nelson Mandela, I Have a
Dream, Medgar Evers or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"7,776","1,840",500.00 RUB,08/10/16 04:55:14 AM PDT,08/11/16 04:55:13 AM PDT
2326,"New-York City. Staten Island. October 22. National Day of Protest to stop
Police Brutality. The day when everyone must stand up for their rights in the
city where ""We can't breath"" movement was created after Eric Garner's death.
Mr. Garner and his family paid a horrible price to make us all realize that
we're in danger. Eric will never be forgotten. The crimes of police officers will
never be forgotten as well. Police brutality in this country is unacceptable and
must be stopped!
Join us, show your support and solidarity. On October 22 we will meet at the
place where Mr. Garner was killed.
202 Bay Street, Staten Island, New York, 2 pm. National Day of Protest.
Staten Island, NY",https://www.facebook.com/events/662307087278604/,"- Living In: United States: New York (+50 mi) New York
Connections: People who like BM",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,09/22/16 04:23:58 AM PDT,N/A
2323,"The story of Leon Ford is shocking sad and gives hope at the same time. This
brave activist uses his personal experience to inspire others and fight against
police brutality. On November 12, 2012, Leon Ford was pulled over by a
Pittsburgh cop for what appeared to be a routine traffic stop. His life has never
been the same since then. Leon Ford: Activating Minds of Those Who are
Mentally Paralyzed I BM BM","https://blackmattersus.com/15900-leon-ford-activating-minds-of-those-who-
are-mentaIly-paralyzed/",- Living In: United States: Charlotte (+25 mi) North Carolina,N/A,16 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,09/21/16 01:15:19 AM PDT,09/16/16 02:30:22 AM PDT
2437,"Let's say stop to police brutality! We must be against racism of all kinds and
make a strong and peaceful responce to these!",https://www.facebook.com/Born-Liberal-522628564598423/,"United States
Interests: Liberalism or Libertarianism",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"1,303",245,500.00 RUB,07/14/16 01:01:12 AM PDT,07/15/16 01:01:11 AM PDT
2421,"""If you ask me about the Clinton Foundation, do I have a problem when a
sitting secretary of state and a foundation run by her husband collects many
millions of dollars from foreign governments, many governments which are
dictatorships... yeah, I do,"" Sanders said in an interview with Jake Tapper on
CNN.
So, Bernie has the point. I appreciate the way he maintains his independent
opinion in spite of all the pressure that is on him as the ""second Democratic
option"". Because that is a fact. The Clinton Foundation is nothing more than
an ""organized crime"" at it's finest, in which we are investing our taxpayers'
money!
Hillary has no problem in accepting foreign money from the countries, like
Saudi Arabia. Hillary has no remorse about taking money from countries that
abuse the rights of women, while she has always had her own alleged
feminist stance. She does not refrain from receiving money from the countries
that prosecute, torture and execute LGBT on the legal basis, although Hillary
has always been a ""defender"" of the minorities.
So, why are so many people going to vote for her? That's a secret for me.
What's your opinion on that point?",https://www.facebook.com/Bom-Liberal-522628564598423/,"United States
Interests: Liberalism or Libertarianism",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/14/16 01:00:00 AM PDT,06/09/16 01:01:24 AM PDT
2217,"Montgomery County middle school kids have tasted the outrage of the public
after a video of them chanting racist words went viral on Facebook; further
deepening the agony of racism in schools today. Montgomery County middle
school kids have tasted the outrage of the public after a video of them
chanting racist words went viral on Facebook; further deepening Racism In
American Schools: Video Shows White Kids Chant ""N-Word"" On School Bus
BM BM","https://blackmattersus.com/16579-racism-in-american-schools-video-shows-
white-kids-chant-n-word-on-school-bus/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",Interests: Human rights or Social justice,N/A,867,137,182.24 RUB,09/28/16 02:04:24 AM PDT,09/29/16 05:39:01 AM PDT
2210,"Yet another innocent Black man losses his life due to the canker of police
brutality in America. Police Brutality: Black Man Beaten To Death By Cops
BM BM","https://blackmattersus.com/16591-awful-police-brutality-black-man-calls-
police-for-help-got-beaten-to-death/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Black Power, Black Panther Party or Cop Block",N/A,0,0,None,09/30/16 01:54:14 AM PDT,09/29/16 05:36:22 AM PDT
2443,"Melanin is gold. It's a gift of God. We have to appreciate this in all shades.
The black girls with freckles are also beautiful.",https://www.facebook.com/Black-Edification-1772583676310336/,"United States: Alabama; Arizona; California; Florida; Georgia;
Mississippi; New Mexico; New York; Oklahoma; Texas; Washington
Interests: Freckle, Baltimore, Color, African-American culture, Visual
perception or Black (Color)",N/A,13 - 40,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,0,07/17/16 12:37:25 AM PDT,06/27/16 01:08:40 PM PDT
2423,"Exactly. And, I also mind that you use some of your vast wealth to elect
politicians who will pass laws to allow you to avoid paying your fair share of
taxes.",https://www.facebook.com/Born-Liberal-522628564598423/,"United States
Interests: Liberalism or Libertarianism",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,0,07/14/16 01:00:03 AM PDT,06/08/16 06:04:57 AM PDT
1175,"WHY are we holding the Black Unity March?
The black community is facing a number of seriou Black Unity March",https://www.facebook.com/events/1607406689552066/,United States: Cleveland (+34 mi) Ohio,N/A,16 - 45,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices",Interests: Black Power,N/A,"3,188",224,2.390.58 RUB,09/15/16 06:27:18 AM PDT,09/17/16 02:00:09 AM PDT
1231,"What if black cops, who are funded by tax payers to protect and serve start
killing white people during traffic stops and raids? How much Blue Lives really
matter then?",https://www.facebook.com/Blacktivist-128371547505950/,"United States
Interests: Martin Luther King, Jr., Mahatma Gandhi, Nelson Mandela, I Have a
Dream, Medgar Evers or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"11,337","2,341",700.00 RUB,08/10/16 04:54:42 AM PDT,08/11/16 04:54:39 AM PDT
86,"Two years have passed since August 11, 2014, the date, when 25-year-old
Ezell Ford was mur Justice For Ezell Ford and Donnell Thompson",https://www.facebook.com/events/1051176154917933/,"- Living In: United States: Los Angeles(+50 mi) California
Interests: Martin Luther, Black Panther Party, African-American Civil Rights
Movement(1954-68), African-American history or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"2,920",75,"3,529.26 RUB",08/22/16 07:04:52 AM PDT,09/03/16 07:04:49 AM PDT
89,"Two years have passed since August 11, 2014, the date, when 25-year-old
Ezell Ford was mur Justice For Ezell Ford, Jesse Romero and Donnell
Thompson","https://www.facebook.com/events/1051176154917933/
AdTargetingCustomAudience:Lookalike(US,10%)-tesy
Location-LivingIn:UnitedStates:LosAngeles(+50mi)California",N/A,N/A,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",Interests: Latin or Malcolm X,N/A,172,9,147.23 RUB,08/29/16 12:27:53 AM PDT,09/03/16 07:04:49 AM PDT
1843,"If she didn't get the reference, she's not worth your time.",https://www.facebook.com/Memopolis-450474615151098/,"- Living In: United States
Interests: Funny Photo's, Funny Pictures, LOL or Funny Pics",N/A,14 - 40,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"9,882","2,065",554.17 RUB,07/12/16 05:02:54 AM PDT,07/13/16 05:02:53 AM PDT
1496,"Please take a moment to read my story!
Back in 2015, Douglas Babbitt was talking on the phone in the driver's seat of
his parked van when a police officer asked if an open beer bottle on the
ground near the vehicle's front passenger door belonged to him. Notice the
location of the beer can - it's located on the ground, outside of the vehicle, on
the passenger's side.
When Babbitt said the beer wasn't his, the police needlessly escalated the
situation that lead to Babbitt's arrest, and left the 51-year-old Oakland man
briefly lying unconscious on the ground.
The beer wasn't in his car, and a toxicology report from after his arrest shows
that he had no alcohol in his system. So what's the problem with you guys?
Damn, after all that, the only thing I may conclude is DO NOT TALK TO
POLICE! The following video is a prime example of why...",https://www.facebook.com/Dont-Shoot-1157233400960126/,United States: Louisiana,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/06/16 07:06:03 AM PDT,05/16/16 07:17:05 AM PDT
32,"Heritage not hate y'all! Our flag has nothing to do with racism! The Federal
Government shouldn't be able to dictate what we can and cannot do. Go
follow Confederate page #1 on lnstagram south united if you are proud of our
southern heritage. God bless Dixie! Confederate page #1 on lnstagram! No
racism, no hate! The south will rise again!
https://twitter.com/March_for_Trump South United GovSpending",https://www.instagram.com/south_united/,"United States: Alabama; Arkansas; Florida; Georgia; Louisiana;
Mississippi; North Carolina; South Carolina; Tennessee; Texas; Virginia",N/A,18 - 65+,English (US),lnstagram Feed,"Interests: Confederate Flag, Flags of the Confederate
States of America, confederate states america, United Daughters of the
Confederacy, Confederate States of America, Sons of Confederate Veterans,
Confederate States Army, Robert E. Lee, Southern United States or Redneck
Social Club",N/A,"12,727",375,"3,106.28 RUB",08/18/16 08:31:16 AM PDT,N/A
781,"White media used to tell what is important for whites and cover facts
important for Blacks.",https://www.facebook.comnViIliamsKalvin-788980617892144/,United States,Exclude people who like Williams&Kalvin,18 - 51,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)",N/A,"8,390","1,591",500.00 RUB,07/21/16 09:15:28 AM PDT,07/22/16 09:15:26 AM PDT
1649,"We Muslims of the United States are subject to Islamophobia from the media
where regularly STOP SCAPEGOATING MUSLIMS!",https://www.facebook.com/events/1723204977963012/,United States: Washington (+50 mi) District of Columbia,N/A,16 - 53,English (UK); Arabic or English (US),"News Feed on desktop computers or News Feed on mobile
devices","Interests Islam, Muslims Are Not Terrorists, Islamism,
Muslim Brotherhood or ProductiveMuslim",N/A,0,0,None,07/05/16 03:49:03 AM PDT,05/27/16 06:45:10 AM PDT
90,"Two years have passed since August 11, 2014, the date, when 25-year-old
Ezell Ford was mur Justice For Ezell Ford, Jesse Romero and Donnell
Thompson",https://www.facebook.com/events/1051176154917933/,- Living In: United States: Los Angeles(+50 mi) California,N/A,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",Interests: Latin or Malcolm X,N/A,"3,477",103,"3,849.25 RUB",08/29/16 05:11:27 AM PDT,09/03/16 07:04:49 AM PDT
1229,"When police officer attacks black man with cell phone for recording him and
treats him like a little boy, it is harassment",https://www.facebook.com/Blacktivist-128371547505950/,"United States
Interests: Martin Luther King, Jr., Mahatma Gandhi, Nelson Mandela, I Have a
Dream, Medgar Evers or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"16,282","4,984",700.00 RUB,08/10/16 04:55:47 AM PDT,08/11/16 04:55:44 AM PDT
1934,"Join our AmericaAgainstHillary flashmob! Make a sign with your state - make
Clinton see that we DON'T WANT her! Follow instotus for participation. This is
a community for everyone whose heart is with America. Don't be a stranger,
be a patriot! Follow us! Instagram Of The United Instotus",https://www.instagram.com/instotus/,- Living In: United States,N/A,18 - 65+,English (US),Instagram Feed,"Interests: Young Republicans, Support Our Veterans,
Donald Trump for President, Fox News Politics, conservative daily, Donald
Trump Jr. or Supporting Our Veterans, Politics: US politics (conservative), US
politics (very conservative) or Likely to engage with political content
(conservative)",N/A,"15,738",150,"3,385.27 RUB",07/20/16 06:44:47 AM PDT,N/A
1174,"WHY are we holding the Black Unity March?
The black community is facing a number of seriou Black Unity March",https://www.facebook.com/events/1607406689552066/,United States: Cleveland (+34 mi) Ohio,N/A,16 - 45,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"5,785",202,7.609.42 RUB,08/23/16 04:35:12 AM PDT,09/17/16 02:00:09 AM PDT
850,"Do you know that the white Milwuakee officer who was fired from his job after
fatally shooting a mentally ill Black man in 2014 has gotten his job back? This
is a real proof that white officers will just kill blacks and still walk without
prosecution. This is the reason why they are not scared of taking a black
person's life. Fortunately he has lost an appeal to get his job back — for the
second time, but what I find really interesting is the reason why he was fired.
It is now absolutely clear that Police Chief fired Manney for his actions that led
to the shooting, but not for the shooting itself.
Subscribe to our channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow my Facebook: https://www.facebook.comNViIliamsandKalvin
Follow me on Twitter: https://twitter.com/Williams8kalvin",https://www.facebook.comnWiIIiamsKalvin-788980617892144/,United States,Exclude people who like Williams&Kalvin,18 - 51,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors: Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)",N/A,"20,654","2,060","1,500.00 RUB",08/09/16 07:13:07 AM PDT,08/10/16 07:13:05 AM PDT
1932,"Black people all around the world are proud of who they are and these Black
twins are proudly identifying with their roots.",https://www.facebook.com/BaIt-194465337564400/,United States,N/A,18 - 65+,English (US),Instagram Feed,"Interests: Martin Luther King, Jr., Pan-Africanism, Black
Power, Fight the Power, Black history, Black Panther Party, My Black is
Beautiful, African-American history, Black is beautiful or Black Girls Rock!",N/A,"38,262",683,"3,723.84 RUB",08/12/16 09:06:46 AM PDT,N/A
860,"Black people have no place in the coming 2016 presidential election because
we have had our chance and we never profited out of it. We had a moment to
present economic or social advancement plans to president Obama, yet we
refused and let anti- blacks trick us into thinking that was not elected to
benefit just black people alone. President Obama was elected for a reason.
He was the stepping stone for blacks to rise but it was blown away. Now, it is
the time of White America to rebuild and advance and make their race great.
The war for power between blacks and whites is very real, but the black
community has forgotten. Consequently, the power of black is fading day by
day because those in position are descending from the ladder every day. In
no time; ""White Power' will be stronger than before.
Subscribe to our channel:
https://www.youtube.com/channel/UCSbzPCwUDPvDCR6VRaOcDtg
Follow my Facebook: https://www.facebook.com/WilliamsandKalvin
Follow me on Twitter: https://twitter.com/Williams8kalvin",https://www.facebook.com/WilliamsKalvin-788980617892144/,United States,Exclude people who like Williams&Kalvin,18 - 51,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices
Exclude: Behaviors Hispanic(US - All), Hispanic(US - Spanish dominant),
Hispanic(US - English dominant), Hispanic(US - Bilingual: English and
Spanish) or Asian American (US)","Interests: National Museum of American History, Maya
Angelou, Mumia Abu-Jamal, The Raw Story or mother jones, Behaviors:
African American (US)",N/A,"9,577",908,750.00 RUB,08/09/16 07:14:08 AM PDT,08/10/16 07:14:06 AM PDT
1298,N/A,https://www.facebook.com/EricDraitserl/posts/950925828350122,"United States
Interests: Conservatism, The Tea Party or Republican Party (United States)",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"3,749",91,"2,000.00 RUB",07/06/16 06:56:45 AM PDT,07/08/16 06:56:44 AM PDT
1458,"How many more black men have to be killed until the government realizes
that it's time to Justice For Philando Castile",https://www.facebook.com/events/1657969004524444/,United States: Minneapolis (+50 mi) Minnesota,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"7,550",589,2.142.17 RUB,07/07/16 04:54:09 AM PDT,07/10/16 02:00:00 PM PDT
2218,"Montgomery County middle school kids have tasted the outrage of the public
after a video of them chanting racist words went viral on Facebook; further
deepening the agony of racism in schools today. Montgomery County middle
school kids have tasted the outrage of the public after a video of them
chanting racist words went viral on Facebook; further deepening Racism In
American Schools: Video Shows White Kids Chant ""N-Word"" On School Bus
BM BM","https://blackmattersus.com/16579-racism-in-american-schools-video-shows-
white-kids-chant-n-word-on-school-bus/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Black Power, Black Panther Party or Cop Block",N/A,0,0,None,09/30/16 01:54:13 AM PDT,09/29/16 05:39:01 AM PDT
1759,When you trying to catch Lugia,https://www.facebook.com/Memopolis-450474615151098/,"United States
Interests: Imgur or iFunny",N/A,14 - 40,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"6,222","1,184",400.00 RUB,07/20/16 07:13:27 AM PDT,07/21/16 07:13:26 AM PDT
2319,"Event in loving memory of Terrance Kellom killed in front of his family by the
ICE officer Mitchell Quinn. On April 28th, Terrance Kellom was fatally shot by
police in front of his father at their home on Evergreen. No charges were filed
against Mitchell Quinn, the I Support Family of Terrance Kellom: Join Our
Meetup I Black Matters BM","https://blackmattersus.com/14490-support-family-of-terrance-kellom-join-our-
meetup/","- Living In: United States
Interests: Martin Luther King, Jr., African-American Civil Rights Movement
(1954-68), African-American history or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,08/29/16 05:16:40 AM PDT,08/30/16 05:16:38 AM PDT
1962,"Barack Hussein Obama has tried very hard to open the doors for his friends
from Middle East and to create a most welcoming environment for Muslims in
general. He forced our government to give them countless benefits and
managed to create an atmosphere of total omnipotence for them with the help
of CAIR.
It all would be alright, if he was a president of a Muslim country, but he is
president of UNITED STATES OF AMERICA, which makes his eternal love
for Muslims a mere TREACHERY! Barack Hussein Obama and his lap dog
Hillary should never be allowed control our lives ever again!",https://www.facebook.com/Secured-Borders-757183957716200/,- Living In: United States: Texas,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,18,3,493.22 RUB,08/04/16 05:12:07 AM PDT,08/05/16 05:12:06 AM PDT
1627,"The time has come to understand one simple thing: we the American muslims
are as American Support Hillary. Save American Muslims!",https://www.facebook.com/events/1170988439609888/,United States: Washington (+50 mi) District of Columbia,N/A,16 - 53,"English (UK), Arabic or English (US)","News Feed on desktop computers or News Feed on mobile
devices","Interests: Islam, Muslims Are Not Terrorists, Islamism,
Muslim Brotherhood or ProductiveMuslim",N/A,0,0,None,07/05/16 03:49:11 AM PDT,07/06/16 03:27:59 AM PDT
1314,"About $190 billion dollars are spent each year on illegal aliens for welfare &
social services by the American taxpayers. Are leftists still sure that illegal
immigration improves our economy?",https://www.facebook.com/Stop-AI-896610653786585/,"United States
Interests: Conservatism, The Tea Party or Republican Party (United States)",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,0,07/06/16 06:56:35 AM PDT,05/07/16 03:28:15 AM PDT
2322,"The story of Leon Ford is shocking sad and gives hope at the same time. This
brave activist uses his personal experience to inspire others and fight against
police brutality. On November 12, 2012, Leon Ford was pulled over by a
Pittsburgh cop for what appeared to be a routine traffic stop. His life has never
been the same since then. Leon Ford: Activating Minds of Those Who are
Mentally Paralyzed I BM BM","https://blackmattersus.com/15900-leon-ford-activating-minds-of-those-who-
are-mentaIly-paralyzed/","- Living In: United States: Detroit (+35 mi) Michigan
Interests: Martin Luther King, Jr., African-American Civil Rights Movement
(1954-68), African-American history or Malcolm X",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,336,22,300.00 RUB,09/15/16 02:30:23 AM PDT,09/16/16 02:30:22 AM PDT
1785,"We call for disqualification and removal of Hillary Clinton from the presidential
ballot as dynastic succession of the Clinton family in American politics
breaches the core democratic principles laid out by our Founding Fathers.
Sign the petition! We call for disqualification and removal of Hillary Clinton
from the presidential ballot as dynastic succession of the Clinton family in
American politics breaches the core democratic principles laid out by our
Founding Fathers. We demand members of one family legislatively banned
from holding the s... Disavow support for the Clinton political dynasty.
Disqualify and remove Hillary Clinton from 2016 Presidential Ballot I We the
People: Your Voice in Our Government Donald Trump America","https://petitions.whitehouse.gov/petition/disavow-support-clinton-poIitica1-
dynasty-disqualify-and-remove-hillary-clinton-2016-presidential-ballot","- Living In: United States
Interests: Donald Trump, Donald Trump for President or Donald Trump Jr.",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"34,943","6,276","14,606.52 RUB",08/02/16 09:29:28 AM PDT,08/05/16 07:29:25 AM PDT
1910,"Florida goes Trump! Here are Florida cities participating: Daytona Beach,
Tampa, Fort Myers, Miami, Orlando, Pensacola, Ft Lauderdale, Sarasota,
Clearwater, Oxford, West Palm Beach, Coral Springs.
For more details write us in comments or via DM. Go Tea Party! Pro-
American, Pro-Guns, Pro-Patriotic! Tea Party News Musliminst",https://www.instagram.com/tea_party_news/,"United States: Alabama; Florida; Georgia; Mississippi; South
Carolina",N/A,18 - 65+,English (US),Instagram Feed,"Interests: Conservative News Today, Young
Republicans, The Conservative, The Tea Party, Donald Trump, Republican
Party (United States), Gun Owners of America, Donald Trump for President or
College Republicans",N/A,0,0,None,08/16/16 05:47:11 AM PDT,N/A
2235,"Innocent Jerome Smith has spent 31 years of his life in prison. He must be
brought home. Only you can help him. Please, sign the petition.
http://1090657914303896.link.thndrpnny.com/t8tsV",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,324,42,106.70 RUB,09/27/16 08:23:07 AM PDT,09/29/16 08:23:06 AM PDT
2238,"Innocent Jerome Smith has spent 31 years of his life in prison. He must be
brought home. Only you can help him. Please, sign the petition.
http://1090657914303896.link.thndrpnny.com/t8tsV",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,16 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Black Power, Black Panther Party or Cop Block",N/A,0,0,None,09/30/16 01:55:02 AM PDT,09/29/16 08:23:06 AM PDT
12,"It's time for us to understand that we do deserve all best. It's time for our
people to stand up and use all the opportunities of this life. Follow black pride
us, if you agree!",https://www.facebook.com/Bat-240131319678646/,United States,N/A,18 - 65+,English (US),Instagram Feed,"Interests: Martin Luther King, Jr., Black Power, Black Arts
Movement, Fight the Power, Black Panther Party, Afrocentrism, My Black is
Beautiful, Black is beautiful, Malcolm X or HuffPost Black Voices",N/A,"44,111",625,"4,893.72 RUB",08/17/16 04:17:52 AM PDT,N/A
1903,"Remember, islamophobia is a help to the world terrorism! This is the
community which unites all the muslims who live in the US. We all are
children of the Middle East. It's time to unite! @muslim Voice· Muslim Inst",https://www.instagram.com/muslim_voice/,- Living In: United States: Washington (+40 km) District of Columbia,N/A,13 - 65+,N/A,lnstagram Feed,"Interests: Mecca, Muhammad, Muhammad al-Baqir,
Prophets and messengers in Islam, Muslim world, Muslim Youth, All Pakistan
Muslim League, Fiqh, Ana muslim, Sharia, Muslim League (Pakistan), Imam
Ali Mosque, Zakat, Muslim Brotherhood, Ja'far al-Sadiq, History of Islam,
Medina, As-salamu alaykum or Islam Book, School: Islam, Jesus Christ,
Saudi Arabia or Quran, Field of study: Arabic, Islamic studies, Sharia, Islamic
philosophy or Quran, Employers: Saudi Aramco, Mosque, Muslim, Islam,
Saudi Arabia, Quran or Saba University, Job title: Muslim, Islam, Ulama or
Saudi Arabia",N/A,"15,690",429,"3,364.09 RUB",07/15/16 03:36:32 AM PDT,N/A
